sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
20,40,02,2657.75,1130.26,2457.79,1.47
22,20,02,764.53,481.92,650.09,1.77
77,61,02,689.9,480.35,615.66,1.53
26,1,02,1445.34,993.99,1230.88,1.7
59,104,01,2031.59,590.56,1958.86,1.3
96,25,01,1466.92,922.8,1279.88,1.64
91,75,01,1459.01,811.62,1297.63,1.6
90,85,01,342.44,320.23,237.81,2.56
92,65,01,958.2,775.37,707.9,2.22
91,107,02,773.5,604.06,626.84,1.87
94,45,01,2156.03,1522.89,1891.31,1.58
62,75,03,441.99,487.7,326.52,2.22
63,65,03,1534.86,932.24,1322.94,1.72
64,55,03,369.39,350.65,250.75,2.73
93,55,01,1052.13,665.01,899.96,1.77
61,85,03,2891.12,1347.01,2645.21,1.5
66,35,03,1687.39,888.9,1541.46,1.5
41,11,01,2868.93,1069.6,2708.39,1.4
67,25,03,2008.09,846.94,1878.61,1.41
91,106,03,830.13,569.82,729.25,1.59
60,95,03,1842.6,916.62,1630.41,1.68
65,45,03,798.35,632.92,653.85,1.86
68,15,03,1096.2,650.52,969.48,1.61
107,92,01,379.35,415.84,255.76,2.47
37,107,02,2205.57,1049.1,1994.5,1.57
7,5,02,617.04,523.18,418.25,2.77
79,40,03,1681.38,937.45,1482.41,1.62
74,90,03,1621.92,628.47,1467.95,1.73
77,60,03,1010.92,789.72,803.61,1.96
76,70,03,2900.99,1050.46,2745.75,1.38
86,80,01,82.76,134.64,59.61,2.2
85,90,01,362.65,333.7,247.34,2.7
78,50,03,2857.52,1349.75,2636.82,1.46
88,60,01,1911.79,1287.75,1594.57,1.81
87,70,01,1277.44,524.77,1169.3,1.56
75,80,03,305.19,310.81,248.83,1.75
89,50,01,1053.53,841.79,879.3,1.75
6,12,02,1084.08,796.12,901.67,1.77
5,22,02,1393.93,661.92,1283.54,1.48
30,100,01,1185.57,881.56,946.6,1.94
3,42,02,1937.1,723.18,1827.5,1.39
1,62,02,2594.85,1216.25,2328.28,1.62
22,4,03,940.75,502.33,866.79,1.45
4,100,03,2423.01,952.84,2261.91,1.44
12,20,03,1253.44,623.95,1128.81,1.57
10,40,03,3060.8,1247.08,2879.92,1.39
45,57,02,1373.26,945.14,1130.17,1.88
11,30,03,604.29,498.61,484.35,1.88
49,17,02,2191.34,1005.92,1989.06,1.57
83,106,02,809.52,632.52,693.23,1.68
48,27,02,1681.47,1079.31,1430.62,1.73
19,92,02,1793.43,1094.32,1549.79,1.68
34,2,02,2361.52,995.91,2199.72,1.44
43,77,02,1957.96,987.11,1777.44,1.52
20,31,02,725.7,475.34,618.34,1.74
22,11,02,186.92,259.54,121.63,2.44
44,67,02,1319.18,388.29,1273.98,1.29
46,47,02,2850.62,1206.46,2636.89,1.48
47,37,02,2309.02,1012.85,2129.17,1.48
79,9,01,1711.66,1039.43,1489.68,1.69
42,87,02,3285.07,1377.35,3049.86,1.45
16,76,03,2472.74,933.38,2330.02,1.41
19,46,03,2294.29,1008.59,2115.85,1.48
90,47,03,435.42,379.69,297.9,2.73
91,37,03,2516.46,1022.93,2327.8,1.48
15,86,03,1562.64,917.13,1383.59,1.6
29,47,01,506.71,420.27,410.16,1.85
26,77,01,1514.72,903.21,1332.95,1.62
93,17,03,1910.69,1056.34,1710.76,1.57
25,87,01,2103.9,995.13,1895.39,1.63
43,59,02,938.77,495.6,850.65,1.57
28,57,01,1235.3,813.4,1032.65,1.84
14,96,03,3735.63,1745.24,3418.53,1.5
42,69,02,1137.43,736.19,963.77,1.8
92,27,03,2185.64,1257.06,1967.57,1.53
40,89,02,1611.31,851.47,1430.58,1.63
45,39,02,240.6,297.48,144.57,3.0
44,49,02,1786.72,923.62,1610.94,1.54
29,65,01,1083.34,755.75,896.44,1.82
28,75,01,1241.52,790.2,1071.71,1.68
41,5,01,3719.28,873.11,3620.4,1.26
27,85,01,3170.68,1505.26,2873.74,1.54
39,90,02,2212.22,1270.14,1934.63,1.68
85,81,01,1789.07,977.61,1600.86,1.57
87,61,01,2721.97,1064.54,2554.33,1.41
89,41,01,2103.91,1019.85,1935.02,1.47
84,91,01,1229.4,803.75,1055.42,1.69
45,93,02,1816.89,888.5,1654.07,1.52
47,73,02,2578.4,1259.78,2336.38,1.57
86,71,01,170.64,292.18,104.57,2.46
60,3,02,1841.55,699.67,1744.42,1.37
102,2,03,2560.1,1260.54,2325.82,1.52
46,83,02,1202.53,644.81,1092.93,1.53
41,79,02,2617.31,984.74,2450.63,1.43
49,53,02,677.75,494.0,552.37,1.91
48,63,02,1555.17,1132.15,1314.59,1.73
47,19,02,1190.23,668.41,1045.61,1.69
52,85,03,1496.47,688.71,1351.82,1.61
56,45,03,678.82,568.63,527.34,2.05
9,4,01,796.52,410.11,722.68,1.54
57,35,03,2054.76,1063.38,1842.35,1.58
76,44,02,2727.53,1314.14,2468.77,1.55
19,107,02,2154.56,1058.86,1943.08,1.57
72,84,02,1235.92,1121.8,938.45,2.05
54,65,03,1888.04,771.77,1745.22,1.5
79,14,02,2296.75,1022.5,2110.97,1.49
34,87,01,3134.3,806.16,3045.49,1.26
39,37,01,253.87,262.17,205.03,1.88
59,15,03,3068.03,882.14,2950.33,1.32
35,77,01,1437.78,834.48,1275.06,1.6
70,95,02,1494.83,633.21,1392.17,1.44
38,47,01,1329.91,659.56,1198.73,1.57
46,29,02,2064.3,1106.3,1853.48,1.56
53,75,03,624.59,589.99,489.24,1.95
73,65,02,1843.43,1155.1,1593.94,1.68
37,57,01,1990.4,951.75,1794.48,1.59
77,25,02,1667.78,1005.71,1445.51,1.69
58,25,03,1558.93,733.51,1423.7,1.55
77,34,02,1263.24,528.4,1177.72,1.44
78,15,02,3151.05,1086.38,2982.98,1.39
55,55,03,516.06,551.73,378.63,2.19
76,35,02,1901.56,932.5,1690.9,1.65
75,45,02,750.81,495.06,645.39,1.72
20,6,03,1532.63,738.84,1375.62,1.59
72,75,02,168.32,284.82,101.46,2.6
13,11,02,1820.75,940.81,1656.62,1.52
10,41,02,839.72,461.87,736.92,1.68
56,82,02,636.57,478.17,539.58,1.71
59,52,02,351.75,209.02,294.68,2.06
71,85,02,2635.65,1111.31,2451.09,1.45
55,92,02,1741.14,831.71,1577.82,1.55
81,83,03,232.4,246.83,174.62,2.0
85,43,03,1069.36,611.25,952.98,1.58
57,72,02,1165.43,988.69,925.07,1.91
82,73,03,144.36,216.65,87.68,2.61
83,63,03,444.92,409.07,371.69,1.72
67,104,02,1248.07,409.33,1187.18,1.37
11,31,02,1123.74,646.38,961.75,1.78
88,13,03,2841.05,1203.63,2626.3,1.47
25,95,02,2578.05,1214.27,2363.81,1.49
28,65,02,1007.07,689.51,815.22,1.95
26,85,02,3284.02,1311.44,3042.53,1.48
80,93,03,741.54,587.1,619.14,1.74
29,55,02,2025.86,931.86,1866.68,1.47
84,53,03,1149.62,1011.27,874.44,2.06
92,63,03,1143.71,742.87,993.39,1.66
94,43,03,2108.63,907.48,1959.27,1.45
9,79,01,1712.79,934.19,1533.45,1.57
7,99,01,2324.25,1008.76,2142.15,1.49
99,30,02,1905.1,1235.38,1545.45,1.94
4,101,02,3078.53,1179.75,2883.76,1.43
73,106,03,1441.72,870.09,1281.88,1.58
96,60,02,1020.53,714.55,842.97,1.84
40,5,02,1413.56,670.12,1299.23,1.49
90,83,03,1569.57,817.75,1424.09,1.52
66,104,03,2305.02,881.63,2165.42,1.41
93,53,03,2391.93,1287.34,2095.12,1.68
93,90,02,2456.96,1058.85,2250.36,1.52
70,2,02,3462.0,1414.59,3244.12,1.41
41,3,03,2705.05,841.94,2597.5,1.32
26,93,03,592.1,381.85,539.29,1.46
94,80,02,2359.81,1234.96,2141.15,1.53
29,63,03,1767.05,1054.04,1575.4,1.56
28,73,03,1798.85,829.22,1667.18,1.45
91,73,03,2067.64,886.23,1923.18,1.44
92,73,02,1602.58,866.6,1439.98,1.56
27,83,03,1704.2,876.23,1520.54,1.61
95,43,02,2211.85,706.5,2110.21,1.35
90,93,02,2180.19,1014.46,2000.66,1.49
92,56,01,1140.02,729.92,994.85,1.64
90,76,01,2217.21,910.16,2078.0,1.42
93,63,02,1456.91,907.2,1270.5,1.65
93,46,01,930.84,578.79,821.7,1.62
36,1,01,2129.2,1644.42,1790.41,1.71
27,75,02,2241.67,1533.28,1909.34,1.71
91,66,01,1865.06,879.11,1705.95,1.5
91,83,02,1460.09,762.26,1301.73,1.62
95,70,02,1390.59,656.65,1276.18,1.49
3,101,03,3452.87,1151.71,3276.23,1.38
12,11,03,241.47,224.14,191.55,1.92
7,11,02,660.89,537.34,476.04,2.54
2,61,02,1890.52,894.49,1697.97,1.61
5,31,02,1930.41,805.91,1776.27,1.52
26,2,01,1017.77,749.05,866.77,1.68
4,41,02,2677.32,933.87,2563.6,1.32
77,9,03,1629.98,904.8,1452.02,1.59
20,99,03,2328.86,951.45,2178.23,1.42
27,29,03,1707.05,995.27,1519.28,1.58
25,49,03,1382.28,706.93,1255.17,1.52
28,19,03,696.5,439.33,603.28,1.69
22,79,03,1277.19,877.71,1086.15,1.71
30,13,01,968.22,590.37,859.14,1.59
26,39,03,975.42,684.71,808.37,1.83
102,4,01,2942.65,1528.58,2632.32,1.58
92,107,01,490.15,581.97,302.06,2.75
9,77,03,1590.73,826.91,1427.77,1.59
10,24,01,2132.84,922.53,1973.24,1.47
26,68,01,1860.35,1101.07,1611.68,1.7
27,58,01,2896.4,1191.3,2696.4,1.44
11,14,01,2810.37,1248.52,2604.71,1.45
25,78,01,2307.73,972.42,2155.14,1.42
29,38,01,934.48,566.62,811.54,1.66
99,40,01,1765.21,1096.84,1479.53,1.81
96,70,01,1599.79,808.68,1453.89,1.52
24,88,01,579.85,385.67,519.24,1.51
94,90,01,314.95,274.36,242.8,2.19
95,80,01,2032.42,891.21,1854.73,1.54
28,48,01,662.84,574.08,503.15,2.15
39,63,02,661.51,575.29,532.3,1.87
37,83,02,1464.15,682.83,1345.95,1.49
36,93,02,578.62,472.9,483.66,1.7
38,73,02,3018.59,1118.58,2833.84,1.42
84,106,01,800.97,717.49,609.32,2.07
65,19,02,1425.1,821.98,1265.36,1.59
60,69,02,1296.1,1104.7,1010.13,2.02
62,49,02,502.25,551.14,371.71,2.16
63,39,02,751.16,651.1,602.2,1.88
64,29,02,2584.59,1117.91,2364.81,1.53
101,10,02,3111.41,1131.11,2936.8,1.39
38,106,02,1958.33,811.33,1852.77,1.36
72,49,01,691.06,623.39,569.54,1.75
75,19,01,1621.32,877.14,1453.97,1.58
1,36,01,2228.81,891.74,2047.39,1.53
2,26,01,1645.5,930.82,1441.06,1.68
73,39,01,1260.01,852.45,1100.27,1.62
56,107,01,1198.47,738.19,1046.02,1.65
79,101,02,1111.67,625.18,988.56,1.59
5,101,01,2581.73,1231.0,2329.1,1.58
12,31,01,1057.0,681.72,931.67,1.62
11,41,01,2407.98,1223.47,2183.14,1.55
50,3,03,1693.87,624.67,1601.89,1.41
35,93,03,506.78,410.07,438.69,1.59
14,11,01,2517.6,759.05,2414.95,1.33
36,83,03,1375.57,739.1,1221.36,1.61
39,53,03,672.06,610.55,506.76,2.11
37,73,03,944.06,528.74,832.05,1.65
106,64,03,1540.83,808.29,1385.72,1.57
103,94,03,2442.42,1085.17,2224.42,1.55
104,84,03,1524.26,833.76,1376.06,1.53
1,26,02,1968.37,756.91,1817.97,1.52
107,54,03,2070.23,1018.54,1875.81,1.54
47,106,02,2024.68,929.2,1865.61,1.48
47,107,01,1593.58,866.84,1427.25,1.57
28,47,02,1064.44,620.21,928.43,1.69
27,57,02,2373.23,1238.73,2083.25,1.69
25,77,02,1606.39,920.9,1408.21,1.67
24,87,02,3489.9,1336.63,3293.63,1.38
64,84,01,1915.84,1063.3,1680.81,1.66
65,74,01,2271.39,956.31,2107.31,1.47
29,37,02,1484.41,851.5,1344.03,1.5
68,44,01,1558.15,781.85,1406.4,1.55
29,83,01,1280.16,733.11,1132.1,1.6
28,93,01,1963.33,1072.56,1751.57,1.58
69,34,01,1689.61,627.11,1591.06,1.4
43,3,01,2890.03,868.47,2773.59,1.33
43,49,03,1968.14,846.53,1824.17,1.46
45,29,03,1168.12,697.82,1037.01,1.59
99,100,01,402.14,435.83,268.83,2.79
40,79,03,1591.89,980.09,1401.81,1.6
24,2,03,950.08,652.45,826.71,1.64
7,20,02,1389.12,729.96,1232.98,1.63
46,19,03,2344.11,1096.74,2142.86,1.51
68,104,01,1918.95,963.24,1736.62,1.55
44,39,03,1359.79,656.2,1238.36,1.51
12,5,03,567.89,366.36,491.09,1.74
74,107,01,1720.94,815.4,1581.73,1.47
88,50,02,1998.68,1029.01,1788.81,1.59
84,90,02,704.75,591.18,565.39,1.91
66,64,01,1290.19,647.83,1167.27,1.54
87,60,02,2408.44,1262.33,2147.15,1.6
4,50,02,1680.31,849.79,1521.71,1.53
69,9,02,1471.52,609.16,1360.99,1.49
85,80,02,2054.78,934.98,1870.86,1.61
55,37,03,1221.95,580.74,1105.53,1.57
56,27,03,1394.84,840.0,1194.29,1.78
86,70,02,2500.44,1082.06,2298.0,1.5
104,86,01,1774.29,728.59,1657.35,1.43
105,76,01,2908.62,1170.06,2712.86,1.45
107,56,01,1153.65,782.98,986.71,1.71
89,40,02,1313.65,784.22,1158.43,1.64
103,96,01,1567.57,681.94,1450.62,1.5
107,74,01,2146.48,1419.78,1872.27,1.61
106,84,01,787.32,623.21,585.26,2.21
19,93,01,2565.65,1218.97,2323.41,1.55
50,87,03,2576.91,1193.23,2360.63,1.5
63,107,03,1269.37,752.84,1113.0,1.65
106,66,01,1575.59,807.54,1426.46,1.54
28,74,02,2359.89,814.7,2185.43,1.55
75,73,01,731.77,480.38,648.28,1.56
76,63,01,2108.99,1020.92,1876.96,1.68
78,43,01,1371.05,537.12,1311.8,1.32
77,53,01,643.75,476.77,526.6,1.85
53,57,03,910.04,738.2,700.69,2.1
73,93,01,412.5,439.13,314.55,1.92
3,24,02,1788.42,692.17,1677.76,1.42
2,34,02,3079.09,1674.84,2761.78,1.54
4,14,02,2356.34,870.36,2242.13,1.35
103,68,02,2464.66,1160.03,2242.86,1.53
75,27,02,1467.22,970.93,1284.34,1.61
76,17,02,2472.89,1078.22,2258.32,1.54
102,78,02,864.23,346.19,814.49,1.4
72,57,02,1144.54,992.21,879.54,2.04
101,88,02,1499.64,818.89,1333.57,1.6
73,47,02,2701.26,1161.77,2479.44,1.51
52,67,03,257.48,220.16,214.63,1.8
104,58,02,2252.3,840.35,2101.1,1.46
70,77,02,2389.85,996.28,2228.29,1.44
106,38,02,2132.48,869.7,1999.93,1.41
64,107,02,1656.79,878.06,1471.86,1.63
57,73,01,1922.45,1177.81,1700.96,1.58
55,93,01,545.96,537.98,395.19,2.18
107,28,02,1489.85,985.82,1220.82,1.9
56,83,01,573.99,475.16,453.77,1.96
59,53,01,2764.7,983.84,2612.18,1.4
55,83,02,1150.51,627.05,1023.03,1.61
59,43,02,1009.89,423.23,910.34,1.69
57,17,03,2982.39,1458.73,2685.82,1.58
49,105,01,2535.58,726.96,2441.96,1.31
27,84,02,2690.63,1369.18,2385.02,1.64
56,73,02,861.94,601.23,736.1,1.74
105,48,02,2294.43,1005.68,2116.06,1.48
57,71,03,1716.91,1084.33,1488.02,1.67
58,61,03,3162.27,966.67,3020.28,1.35
56,81,03,765.32,580.32,639.55,1.75
72,39,02,882.14,581.11,758.51,1.69
55,91,03,2386.91,977.91,2233.79,1.42
71,49,02,481.04,384.09,375.88,2.03
6,30,02,1387.22,939.85,1181.49,1.7
58,53,02,2326.32,859.31,2186.51,1.42
87,101,03,901.33,612.73,757.81,1.77
54,47,03,490.38,405.79,326.14,3.0
57,63,02,1616.16,898.84,1430.04,1.62
73,29,02,2249.81,1199.38,2036.09,1.53
15,3,02,1206.74,569.85,1132.58,1.38
70,59,02,473.63,290.37,397.38,1.98
3,60,02,2482.35,1011.86,2311.93,1.44
68,103,02,2463.15,975.29,2303.91,1.43
54,93,02,2999.22,1090.69,2820.72,1.41
29,64,02,2145.46,958.79,1976.73,1.48
91,57,01,1385.96,753.26,1234.37,1.6
10,15,01,1749.0,646.98,1658.07,1.38
88,14,02,2296.22,1068.25,2092.33,1.52
92,47,01,1823.32,1060.0,1606.09,1.63
80,94,02,2002.83,1092.04,1764.54,1.63
93,37,01,1450.53,792.56,1333.23,1.45
85,44,02,1602.5,838.43,1438.1,1.57
1,105,01,447.62,421.31,353.79,1.86
81,84,02,413.28,552.38,173.46,4.79
40,10,03,2876.82,935.41,2737.7,1.37
90,67,01,1660.0,1024.47,1395.51,1.88
87,24,02,3246.25,1185.27,3047.86,1.42
8,10,02,2039.07,972.24,1852.66,1.55
87,102,02,930.1,613.41,798.1,1.71
84,54,02,1654.88,1014.28,1464.38,1.59
50,10,02,2255.71,1025.45,2086.63,1.46
81,38,03,1701.14,868.0,1536.75,1.57
82,28,03,1980.33,1057.46,1762.55,1.61
80,48,03,1594.04,1016.52,1347.42,1.78
83,64,02,835.02,447.65,750.73,1.56
83,18,03,2261.14,1092.52,2044.44,1.55
2,35,01,1771.66,897.55,1581.53,1.62
3,25,01,2422.69,793.24,2311.85,1.35
4,15,01,1004.92,465.85,925.49,1.51
5,40,02,1486.16,689.83,1363.36,1.53
86,34,02,1181.96,502.17,1101.97,1.43
1,45,01,1803.69,984.53,1576.63,1.68
61,78,01,2902.45,1377.69,2674.94,1.46
64,48,01,2334.1,1212.23,2063.52,1.67
62,68,01,179.76,251.46,108.97,2.57
48,91,01,1895.65,1002.61,1692.89,1.6
49,81,01,1101.51,658.9,972.65,1.65
65,38,01,1853.81,975.84,1661.01,1.57
66,28,01,1384.37,588.19,1280.89,1.47
14,87,03,3665.36,956.26,3549.77,1.28
15,77,03,1321.28,786.88,1167.49,1.61
47,81,03,1620.35,828.52,1468.01,1.54
46,91,03,2493.13,955.18,2349.25,1.39
17,57,03,3330.22,1491.0,3054.46,1.5
48,71,03,1874.36,1070.82,1641.88,1.66
60,88,01,1616.52,1014.71,1401.4,1.66
48,72,02,1411.64,1077.97,1150.0,1.87
61,2,02,1435.31,889.36,1255.04,1.63
19,37,03,1787.98,741.31,1663.81,1.44
49,62,02,618.24,446.74,487.14,2.09
66,106,01,1220.82,703.61,1094.81,1.55
47,82,02,2255.85,1087.16,2063.88,1.5
95,102,03,539.8,386.53,433.86,2.1
88,7,03,1331.17,927.76,1133.27,1.69
31,5,02,1813.92,651.76,1710.53,1.41
10,101,02,3162.0,1199.62,2989.71,1.38
19,65,02,1474.3,842.99,1282.74,1.69
18,75,02,2282.64,750.77,2151.52,1.43
61,1,03,1581.36,756.54,1446.93,1.5
9,3,02,1157.63,488.48,1084.22,1.46
88,102,01,1583.97,971.71,1376.58,1.67
46,92,02,1838.84,923.54,1670.88,1.52
49,61,03,1270.84,680.75,1132.53,1.6
41,4,02,3040.42,1020.39,2872.2,1.42
63,48,02,1533.77,803.16,1373.1,1.58
106,19,03,2048.88,1148.23,1789.56,1.67
100,79,03,1296.58,773.97,1145.47,1.61
57,90,02,498.3,450.25,355.06,2.52
102,59,03,2050.69,940.08,1901.73,1.44
81,107,03,369.02,462.78,232.22,2.81
104,39,03,2420.22,1111.36,2201.11,1.54
96,9,02,1761.69,1014.68,1570.1,1.57
59,70,02,551.34,371.5,432.3,2.25
60,78,02,3177.67,1634.45,2855.38,1.56
105,29,03,2401.58,763.49,2306.61,1.31
58,80,02,2403.05,909.11,2259.55,1.41
61,68,02,1507.75,866.29,1329.44,1.64
103,49,03,3022.15,1163.84,2849.36,1.39
36,39,02,1370.44,631.38,1262.59,1.48
35,49,02,1329.11,833.28,1146.95,1.7
32,79,02,1649.81,754.59,1523.21,1.47
65,28,02,904.17,616.13,757.49,1.81
101,69,03,1430.2,745.82,1259.26,1.67
38,19,02,450.37,394.99,333.34,2.23
30,99,02,1555.06,1068.12,1271.91,1.88
64,38,02,2904.62,1195.26,2711.78,1.43
48,54,02,921.31,679.77,772.17,1.81
47,64,02,2621.53,1165.34,2417.3,1.48
49,90,01,2496.41,1288.48,2232.97,1.6
102,10,01,2838.66,944.57,2689.19,1.39
100,30,01,1567.7,1091.25,1249.02,2.0
64,73,03,556.32,546.61,341.68,3.02
37,29,02,1905.98,1035.23,1734.92,1.48
9,86,03,1917.41,957.92,1719.18,1.65
48,80,03,1517.56,904.17,1328.67,1.65
49,44,02,2122.69,854.51,1984.84,1.42
67,43,03,1246.95,436.32,1190.91,1.33
57,80,03,1363.4,787.41,1204.91,1.63
59,60,03,2672.68,990.4,2517.54,1.4
58,70,03,241.91,249.42,155.1,2.91
68,33,03,1364.79,970.58,1136.38,1.79
58,104,02,2343.07,810.48,2206.89,1.43
45,84,02,1429.67,1030.96,1183.03,1.83
63,83,03,583.2,433.88,483.84,1.79
56,90,03,2554.91,1172.46,2318.33,1.55
65,63,03,1265.59,829.92,1064.51,1.85
57,91,01,1458.02,834.06,1281.61,1.65
72,1,01,1939.47,934.32,1771.57,1.51
58,81,01,2091.53,955.08,1919.23,1.5
66,53,03,498.26,444.81,402.56,1.84
22,30,01,617.96,518.04,510.73,1.73
20,50,01,1633.52,775.62,1474.29,1.57
24,10,01,2421.34,1842.07,1997.31,1.78
31,30,01,1404.22,563.08,1318.2,1.41
30,40,01,404.87,449.01,268.82,2.55
92,38,01,2168.33,1243.3,1932.74,1.56
32,20,01,1063.14,413.76,997.62,1.41
93,28,01,2333.98,1217.08,2061.09,1.64
107,91,02,648.6,466.56,556.3,1.69
91,48,01,1738.03,916.67,1551.38,1.6
47,90,03,427.76,407.13,282.07,2.81
90,58,01,758.42,510.77,631.29,1.83
90,84,02,935.49,702.82,774.3,1.86
92,64,02,1658.89,829.83,1505.89,1.53
96,24,02,2187.64,1192.86,1904.1,1.7
62,93,03,1548.63,921.21,1377.53,1.58
91,74,02,1235.36,646.41,1061.44,1.8
13,5,02,511.27,358.12,425.89,1.91
62,77,01,423.48,395.21,341.16,1.81
68,17,01,2262.93,1164.65,2045.3,1.53
65,47,01,1399.64,817.85,1224.88,1.66
66,37,01,952.1,454.28,869.39,1.51
29,29,01,617.94,798.31,229.0,4.82
25,69,01,1619.71,657.53,1515.26,1.42
61,87,01,2652.6,974.72,2509.45,1.38
28,39,01,929.81,680.07,799.41,1.66
24,79,01,1137.77,777.1,979.29,1.68
64,57,01,2138.13,1105.79,1898.46,1.64
22,99,01,1775.23,965.85,1585.24,1.59
27,49,01,936.71,583.79,829.34,1.59
76,34,03,2090.63,981.33,1900.21,1.56
77,24,03,1532.58,1012.48,1324.2,1.67
39,104,03,2750.06,1194.68,2527.56,1.5
70,94,03,1471.15,1083.26,1273.73,1.65
75,44,03,1460.68,769.92,1320.17,1.53
71,84,03,1649.15,963.42,1419.07,1.73
10,7,03,1772.74,724.03,1650.29,1.46
73,64,03,255.56,354.07,159.18,2.39
28,66,01,1334.21,742.51,1203.58,1.55
25,96,01,1773.54,1126.11,1497.81,1.77
88,42,01,535.0,474.15,438.38,1.76
27,76,01,1126.01,526.28,1041.3,1.46
87,52,01,743.44,349.09,685.99,1.47
40,6,01,1586.15,775.47,1455.01,1.48
86,62,01,697.95,576.81,554.96,1.91
26,86,01,1299.43,793.93,1135.56,1.64
83,92,01,432.48,320.68,379.32,1.59
29,56,01,1539.76,773.97,1398.92,1.52
89,32,01,2890.97,1474.22,2613.59,1.53
48,104,03,2345.73,1035.26,2159.94,1.49
7,4,03,498.24,324.81,420.21,1.87
58,36,01,3129.71,1305.29,2972.01,1.33
85,72,01,1666.38,896.52,1492.18,1.56
53,86,01,886.23,758.38,717.95,1.83
73,107,02,1552.25,848.05,1381.42,1.6
55,66,01,1698.47,695.42,1573.38,1.48
84,82,01,1347.46,950.9,1152.85,1.67
52,96,01,1713.3,593.03,1627.05,1.37
57,46,01,2056.55,1201.25,1814.76,1.61
7,30,01,1344.81,785.57,1184.35,1.63
9,10,01,855.92,612.19,723.23,1.83
53,68,01,384.46,396.36,271.86,2.25
57,28,01,805.76,626.54,636.17,1.99
54,76,01,2925.11,951.51,2806.2,1.32
6,40,01,1659.92,957.83,1486.57,1.55
55,48,01,2178.59,1142.36,1948.78,1.58
4,60,01,1881.68,966.94,1712.24,1.51
107,73,02,1432.2,810.57,1277.96,1.58
57,104,03,1803.28,892.02,1639.55,1.52
52,78,01,463.24,273.97,419.47,1.52
106,83,02,1119.47,710.5,967.41,1.7
5,50,01,1226.39,657.46,1093.29,1.6
105,93,02,2303.36,830.8,2130.93,1.64
54,58,01,636.3,483.61,479.29,2.36
2,80,01,2515.68,1183.03,2289.37,1.53
90,29,03,1241.46,691.62,1099.4,1.62
91,19,03,2054.79,862.94,1906.1,1.48
77,17,01,1611.97,750.05,1489.48,1.46
75,37,01,1103.45,643.63,968.01,1.64
70,87,01,1416.08,597.48,1290.72,1.6
38,54,03,1598.7,460.98,1534.62,1.33
39,44,03,1391.13,692.2,1261.32,1.53
73,57,01,1991.52,1047.28,1777.92,1.6
37,64,03,1217.32,653.36,1080.18,1.61
76,27,01,1820.05,720.71,1684.09,1.5
69,102,02,1635.93,893.34,1459.38,1.61
35,84,03,2716.04,1355.51,2431.11,1.61
71,77,01,281.64,352.9,150.47,3.37
39,73,01,1230.64,721.75,1089.51,1.6
37,93,01,1285.61,638.82,1161.1,1.55
74,47,01,1459.61,604.14,1320.15,1.66
3,9,02,1466.37,672.76,1353.46,1.5
38,83,01,2014.52,1033.59,1780.52,1.65
50,88,02,1673.23,954.99,1494.46,1.57
56,28,02,1649.63,679.36,1534.61,1.45
54,48,02,992.21,562.14,872.9,1.67
57,18,02,3100.72,1266.96,2895.36,1.43
53,58,02,2112.6,1041.58,1899.82,1.58
55,38,02,2976.0,1259.8,2773.9,1.43
62,84,03,1129.16,852.45,926.63,1.84
64,64,03,604.28,723.38,377.48,2.82
65,54,03,1756.27,861.7,1597.51,1.52
61,94,03,2611.57,1200.17,2225.87,2.12
66,44,03,1836.93,722.73,1724.77,1.41
53,66,03,499.66,502.19,383.06,1.96
52,76,03,2158.53,609.5,2091.92,1.27
71,39,03,1026.35,835.03,813.48,1.96
73,19,03,2488.32,1173.93,2274.62,1.5
93,106,01,938.64,602.04,797.42,1.76
57,26,03,1842.68,1092.38,1599.8,1.69
78,101,03,671.24,352.68,622.6,1.41
95,103,02,1155.35,748.89,955.78,1.87
55,46,03,597.6,446.84,463.19,2.16
72,29,03,1352.3,818.74,1177.29,1.65
68,24,03,1533.76,1032.62,1317.2,1.68
56,36,03,1258.6,729.57,1103.08,1.66
70,49,03,2848.57,1456.26,2604.97,1.48
50,96,03,1187.79,918.83,943.68,1.93
27,1,01,1263.62,657.4,1142.91,1.53
6,5,03,1361.89,671.57,1246.35,1.5
14,5,01,3275.73,916.36,3151.63,1.33
2,102,03,3333.88,1219.14,3126.93,1.43
10,22,03,1945.6,836.72,1811.45,1.46
11,12,03,296.93,328.2,203.57,2.29
107,83,01,637.07,588.71,492.19,1.99
106,93,01,778.37,587.62,648.54,1.77
38,107,01,1780.55,720.36,1676.38,1.4
56,63,03,225.04,439.1,103.92,3.31
55,73,03,358.83,427.28,191.26,3.35
53,93,03,1700.55,1035.01,1495.63,1.62
56,91,02,1928.32,1006.43,1761.31,1.48
57,81,02,947.04,722.03,747.71,2.04
58,43,03,503.44,368.42,420.2,1.84
10,102,01,2765.23,975.09,2590.68,1.45
37,65,02,1661.21,834.6,1514.58,1.51
34,1,03,2723.16,1092.62,2542.67,1.44
19,91,03,2071.65,858.23,1938.42,1.42
38,55,02,2854.47,1148.99,2651.76,1.46
57,53,03,947.28,858.74,713.56,2.13
39,45,02,276.35,332.21,165.38,3.2
34,68,02,2211.82,871.05,2056.25,1.48
39,18,02,2394.1,936.18,2232.16,1.45
35,85,02,3436.97,1141.36,3249.78,1.4
